schoolid,Z,Y,S3,C1,C2,C3,XC,X1,X2,X3,X4,X5
16,0,-0.6724293,6,1,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.079570881,3,12,1,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.076652359,6,4,1,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.644402704,3,13,1,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.369034211,6,2,2,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-1.05897216,5,13,2,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.392111448,6,4,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.017421285,5,2,2,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.311121411,6,4,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.258960785,6,4,1,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-1.435115573,5,15,1,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.553436443,4,12,1,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.101147194,3,2,2,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.275226325,6,2,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.121121376,5,12,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.292404962,5,4,2,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.264590996,6,2,1,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.592369871,6,1,1,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.15939157,5,4,2,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.21120595,6,4,1,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.18165412,6,4,1,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.116949846,5,12,1,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.22646237,6,13,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.651218116,6,4,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.234218487,5,1,1,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.371241944,5,12,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-1.140616498,4,4,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.954010191,5,4,1,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.059973452,6,4,1,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.046310369,5,2,1,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.664838011,6,4,1,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.123797676,5,15,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.052572916,6,4,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.156194271,5,4,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.32850052,5,2,1,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.060767611,6,2,1,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.182280058,5,9,2,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.205805287,4,12,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.729843746,5,13,1,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.015305144,6,4,2,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,1.013936378,7,14,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.306443143,7,8,2,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,1.207383486,7,4,1,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.174436279,4,12,2,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.057435239,7,15,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.60292774,5,4,2,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.202038898,6,4,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.09281799,6,2,2,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.531362279,5,4,1,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.000194295,6,4,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.340939378,6,4,1,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-1.221896211,5,4,2,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.508896976,6,4,1,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.561722299,6,4,2,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-1.425895381,5,4,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.151869599,5,4,1,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.457279703,6,2,1,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.423530718,4,2,2,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.089028704,5,4,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.097502584,6,1,1,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.227908609,6,1,2,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.212066048,5,4,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.898747986,5,2,2,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.082898753,3,4,2,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.746567973,5,9,1,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.011157788,6,9,1,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.844154965,5,10,1,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.770077735,5,4,1,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.492992434,5,5,2,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,-0.541477054,6,4,2,1,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
16,0,0.128712072,6,4,2,0,1,-0.538975389,1.433826307,-0.033161441,-0.982273846,1.591641247
17,1,0.45457671,6,1,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,-0.445755066,4,1,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.279866414,5,14,2,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.458405777,7,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.082269731,5,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.374905024,5,12,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,-0.66420187,5,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.870873023,7,12,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,1.235226608,6,1,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.483403721,7,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,-0.60174179,5,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,-0.655428834,6,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,1.29459634,7,1,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.881998258,7,1,1,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.758326567,6,4,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,-0.041131056,6,1,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.378174884,6,15,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,1.179741503,6,1,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,-1.08886748,5,1,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.210553698,5,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.261176384,5,4,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.669343785,1,4,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,1.214908907,7,1,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.208413948,7,8,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.275889178,5,14,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.325184629,5,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,-0.664140946,5,3,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,-0.144411824,5,3,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.633861676,5,4,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.720646177,5,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,-0.76831586,4,13,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.222463182,6,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.217011717,6,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,1.771872256,6,2,1,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.672736438,2,1,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.684054846,6,15,2,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.479577848,6,4,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.22713711,7,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,-0.451794986,3,4,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.458027744,5,4,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.433374014,5,8,2,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.205901056,1,15,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.254398193,5,8,2,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,0.850269637,5,4,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,1,-0.907062529,5,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,1.095457046,6,1,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.384892956,6,4,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.336317087,6,4,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.101191307,3,14,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.521809454,7,13,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.081927199,3,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-1.213497205,4,4,2,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.215619095,6,9,1,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.047866134,4,1,1,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.662230411,5,2,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.464991322,3,15,2,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.249900999,6,1,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.723554255,7,15,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.593286058,6,1,1,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-1.135260055,1,1,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.04733289,6,1,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.110690628,6,4,2,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-1.39475726,5,1,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.485305238,5,1,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.362038358,1,4,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.305592895,6,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.909851859,5,14,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.592727683,6,1,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.093693434,7,1,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.120849198,6,1,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.498830977,3,14,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.196168494,5,1,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.415058208,5,12,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.020689949,5,4,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.824700813,5,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.24867705,5,1,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.315936851,5,1,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.273122554,4,15,1,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.32273839,4,4,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.151538095,4,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.579557829,3,1,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.808255499,5,8,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.816907074,6,1,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.238253175,7,1,2,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.070420808,6,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.227340086,4,15,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.896518991,6,4,2,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.81422077,7,8,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.252469107,5,4,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.156803616,6,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.163590844,5,1,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-1.189370812,4,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,1.035514998,6,1,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.111488909,6,1,2,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.349229185,6,4,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.271152945,6,4,1,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.925413939,4,4,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.605307375,6,15,1,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.498425916,5,5,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.641953081,5,14,1,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.746844237,6,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.840939358,6,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.403835061,4,12,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.919495056,5,4,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.407275861,5,4,2,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.526801885,4,15,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.478249099,7,4,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.04426322,6,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.252111916,5,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,1.059628592,5,12,2,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.35618502,1,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.165297574,5,8,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.702618365,6,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.956441473,5,3,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.014912553,4,12,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-1.13539133,3,15,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.332506115,5,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.357248303,2,11,2,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.435559719,4,13,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,1.015189022,7,12,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.218722483,4,4,2,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.316918545,6,4,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.052741728,7,11,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.595675557,6,1,2,0,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.020280519,6,1,2,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,-0.095419577,5,13,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.243293027,5,12,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
17,0,0.742904701,5,5,1,1,4,1.570639815,-1.021503863,0.361202154,1.043997776,-0.470403742
18,1,1.264711206,5,1,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,1.14870539,6,1,1,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.950425098,6,1,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.967377358,7,1,1,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.503659955,5,1,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.670235803,7,1,2,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.574746969,7,1,2,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.484565157,6,4,2,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,1.326041,6,4,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.39947057,5,1,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,1.253735586,5,1,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,-0.187360378,5,1,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.596860038,4,4,2,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,-0.165773418,4,2,2,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,-0.133802362,6,4,2,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.902430206,6,2,2,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.603394257,6,4,1,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.578287912,6,4,2,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.148477195,6,1,2,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.434112026,6,8,2,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,-0.216702952,5,14,2,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.349882141,5,1,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,-0.063737956,7,4,2,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,1.280207446,6,8,2,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.582290035,7,1,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,1.13571496,6,1,2,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.24276977,5,1,2,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,-0.268518696,2,2,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.738127192,3,12,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.277735461,5,1,2,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.06702505,6,14,1,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,-0.269476785,4,1,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.897551415,7,9,2,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.245355167,5,1,2,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,-0.068542849,2,12,1,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,-0.14778348,6,1,2,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,-0.15825293,6,4,1,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.727434695,6,4,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.206935246,4,1,1,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,-0.149740541,5,4,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.038486705,5,4,2,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.335685298,6,4,1,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.868118,3,4,2,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.800876347,7,4,1,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.341472207,6,4,2,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.082564156,7,4,1,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,1.023043122,6,1,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,-0.065266862,5,1,2,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,1.041621968,5,4,1,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,-0.159473321,7,4,2,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.102120768,4,4,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,0.573530295,3,15,2,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,1,-0.258442139,4,1,2,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,0,-0.499989914,5,4,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,0,0.585003471,5,12,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,0,0.53621535,7,10,1,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,0,-0.334255207,7,14,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,0,-0.642102174,3,9,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,0,-0.733178761,5,1,2,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,0,-0.330506635,4,1,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,0,-0.403442026,2,15,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,0,-1.55587305,4,1,2,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,0,-0.653934094,6,1,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,0,-0.618564188,5,4,2,0,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,0,-0.399205097,7,4,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
18,0,0.123131452,6,1,1,1,4,1.636430214,-0.065160707,0.69420052,1.037372896,-0.375073441
